sorpresa,tristeza,felicidad,enojo,miedo,asco,alegría,triste,disgusto,asombro,enfado,neutral,feliz,alegria,confusión,molesto,alegre,incredulidad,none,sorprendido,seriedad,misterio,ira,molestia,molesta,dolor,tranquilidad,sorprendida,duda,preocupación,desagrado,contento,juego,contenta,desaprobación,diversión,rabia,rechazo,enojado,atento,emoción,decepción,indiferencia,asustado,shock,temor,llanto,enojada,llorando,negación,coraje,pena,aburrimiento,mueca,interés,calma,incertidumbre,serio,atención,burla,confundido,asombrado,serenidad,frustración,atenta,susto,concentrado,concentración,intriga,desacuerdo,fastidio,asustada,desprecio,asombrada,agresividad,broma,seguridad,incomodo,desesperación,sospecha,atentividad,sonreida,terror,desolación,apacible,risueña,confundida,desconsolado,desconfianza,euforia,bravo,pensativo,sereno,concentrada,emocionado,inexpresivo,incomodidad,seducción,divertido,descepción,complicidad,ingenua,dudas,berrinche,divertida,chistoso,repulsión,sorna,aprobación,preocupacion,hostilidad,confusion,seria,aburrido,desilusionado,brava,incomoda,locura,repudio,emocionada,cansancio,pendiente,evaluación,desconcierto,abatido,odio,desconsolada,tranquila,suspicaz,furia,optimista,gracioso,jovial,sueño,discutiendo,gritando,pesar,protesta,extrañado,deprimido,tranquilo,sufrimiento,hartazgo,distraído,sarcasmo,hambre,satisfacción,atemorizado,picardia,horrorizada,inocente,orgullo,soprendida,impactado,irritado,pensativa,placer,malestar,decepcionado,neutralidad,distraída,ironía,sopresa,sonreido,afligida,horrorizado,melancolía,atemorizada,rencor,risueño,resignación,desafiante,inconformidad,angustia,dudoso,deprimida,aburrida,desagradable,afligido,confianza,desilusionada,estupor,jocosa,irritable,travesura,verguenza,desinteres,curiosidad,incredulo,lamento,rabiosa,jocoso,graciosa,decepcion,chistosa,asqueado,desconsuelo,desilusión,impresionada,bromista,traviesa,impotencia,manía,resentimiento,pensamiento,intimidante,bochorno,desinterés,pánico,complacencia,amabilidad,atencion,esperanza,apatía,enfurecida,coqueta,sonrisa,sonriente,desolado,apatico,espontanea,amor,burlona,inconsolable,cansada,intimidada,lloroso,desencantado,aterrorizado,abandonado,inquieto,reflexión,simpatico,amenazante,inocencia,distracción,furioso,angustiado,desilución,ironico,ilusión,cordialidad,impresión,trance,desorientación,determinación,incomprensión,contención,pacifico,angustiada,culpa,llora,culpable,comodidad,indecisión,exhibicionismo,descontento,repulsíon,desencantada,agrado,atonito,desconfiado,confución,sensualidad,ansiedad,jubilo,arrepentimiento,espanto,confuso,admiracion,insolente,fanfarrón,desorientado,atonita,impactada,audaz,aterrorizada,anhelo,calmado,pedante,antojo,boquiabierta,soledad,irritación,desconcertada,aversión,nostalgia,miedoso,expectativa,histeria,falsedad,picaro,cansado,extrañeza,acidez,traición,irritada,travieso,extasis,disgustada,emocion,preocupado,concentracion,observadora,percatarse,directa,disconformidad,risa,reflexiva,profunda,burlón,sensual,delicioso,repulsion,vanidosa,gruñon,consentida,cobarde,candido,ingenuo,ironica,placentera,candida,sencilla,gozo,segura,rabioso,llorosa,solitario,temerosa,repugnancia,mimada,extrovertido,horrible,distante,maloliente,fastidiado,decepcionada,indiferente,incognita,retadora,furiosa,repugnante,diversion,inquietud,trsiteza,malicioso,complacido,seguro,enfurecido,reclamación,esperando,incredula,disfrute,deseo,escepticismo,picardía,alerta,soprendido,desconcertado,interes,jugueteo,ironia,despresio,desapruebo,muesca,timidez,preocupada,nervio,decaído,pícara,reacción,actuación,desolada,pícarez,interesada,abatida,impresion,intrigado,interesado,miedosa,motivado,asqueada,impacto,efusivo,empatía,riendo,picara,desilusion,agresiva,regaño,payaso,schock,sorprsa,orgullosa,intimidado,colerica,fascinada,serena,amargado,bufona,triesteza,violenta,retador,intrigada,asquerosa,sorpesa,desconsiderada,desganado,creida,encantada,critico,what,enfadada,decaída,desanimado,agradable,creída,presunción,presuntuosa,asqueroso,malicia,dulce,intersado,positivo,confiable,deslumbrada,ilusa,tonta,sobrecogido,perplejo,shockeado,adolorida,harta,molsto,convicta,payasa,confesa,inquieta,irritante,apesadumbrado,hilaridad,condenado,alicaído,psicotico,adolorido,melancólica,hastiada,apesadumbrada,encanijado,insatisfacción,enfadado,sumisión,sufriendo,esforzado,comfort,confrontacion,descomfort,sorpendida,pasion,egocentrismo,desorientacion,euforica,drama,concentada,depresion,reprobación,desonsolado,irritacion,desmotivada,remedo,inquisitividad,remembranza,expectación,deseperación,aflicción,enfermedad,precavida,poder,poderosa,menosprecio,sentimental,firme,asertividad,introspección,nerviosismo,desconcentracion,euforico,coqueto,paz,ofuscada,receloso,desden,frialdad,estrés,boquiabierto,pasmada,lloron,melancolica,cringe,pesadez,insertidumbre,espantada,contrariada,ridiculo,desgusto,trauma,peleando,conforme,satisfaccion,relajo,amenaza,muecas,gusto,cariñoso,júbilo,conteta,distraido,relajado,precavido,introvertido,formal,revisando,observador,intranquilo,regañada,tranquildad,armonía,bromas,molestía,fascinación,admirado,dudosa,analítico,inmadurez,admiración,infeliz,llorar,libido,ebriedad,risas,gruñón,dudativo,horror,cauteloso,coquetería,advertencia,aprobacion,rudo,grito,cautivado,ejemplar,persuadir,oprtimista,encantado,sabroso,cierto,claridad,traicionado,desilucion,lamentado,jugueton,persuacion,chance,sobresalto,asombrp,tensión,fascinado,anonadada,coqueteria,superman,decisión,celebración,abrumado,efusiva,intrigante,trsite,irreverencia,festejando,divivertida,austada,incrédulo,agradado,impresionado,observando,reivindicar,desánimo,desgrado,cooperación,preoupacion,examinando,efusividad,alegré,sorepresa,nervisa,graaciosa,aprecio,feicidad,desorientada,recordando,dureza,excitación,cariño,sospresa,expresión,simulación,desentendimiento,intuición,gracia,cuestionamiento,extrañada,negatividad,obstinado,negacion,molestoso,enamorada,indeciso,dolido,desamparo,melancolia,sincero,sabihondo,esfuerzo,candorosa,abandono,descuidada,concetración,natural,provocación,espantado,estupefacto,sobresaltada,abrumada,panico,espantoso,aterrador,repelencia,fuerza,frustrado,hediondo,malcriada,irrespetuoso,desvergonzado,irreverente,comico,engreida,gloton,satisfecho,placentero,exquisito,insegura,sorpreda,descubierto,imprevisto,alucinada,indredulidad,enfurruñado,resentido,feliidad,dolida,fetido,feo,genio,confucion,aasco,flelicidad,juguetón,simpatia,indignacion,presumido,fanfarron,contestatario,inquisitivo,burlon,expectante,amaneza,percatada,sabia,profundo,malevola,indignado,sosprendido,hipocrecía,desaprobaación,interrogantes,hiperactivo,valentia,malcriado,terrible,apestoso,insatisfecha,bufon,chocante,fastidiada,malhumorada,aprovación,descortes,grosero,grotesca,comediante,amargada,alivio,ilusion,fervor,veguenza,encanto,amena,photo_id,ethnicity,sex,age,label,url,photoId
6,,,,,2,,,2,2,2,,,,5,,,4,,,,2,,1,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,1,,1,1,,1,,,1,1,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q64.1_1,white,male,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_81e4y8XbeDW4Ew6, Q64.1
8,,,,,,,,1,5,,,,,1,1,,,,2,,1,,,,,,,1,2,,,,,1,,,,,,,,2,,,,,,,,,,,,,,1,1,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q65.1_1,white,male,child,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6lfDwHho7YysGIS, Q65.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q66.1_1,,,,attention,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bHKuEbEutfv7zuu, Q66.1
,4,,16,,,,,1,,3,,,,,1,,,,,1,,3,,2,,,,,,,,,,,,1,1,,,,1,,,,,,1,,1,2,,,,,,,1,,,,,,1,,,,,,,2,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q67.1_1,bipoc,female,adult,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6J5KVNyTENDNC4K, Q67.1
,4,,11,,,,1,2,,3,1,,,,,,1,2,1,1,,,2,1,,,,2,,,,,,2,,,,2,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q68.1_1,bipoc,female,child,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ehdQVRQn8kI6rNI, Q68.1
,3,,7,,,,,2,,3,1,,,,1,,,2,,1,1,,3,,,,,1,2,,,,,1,,1,,2,1,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q69.1_1,bipoc,male,adult,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4OulgTPxBAgu0Qu, Q69.1
,,,13,,4,,,5,,4,,,,,4,,,1,,,,1,2,,,,,1,,1,,,,1,,1,2,3,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q70.1_1,bipoc,male,child,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_82jdttMjk3552E6, Q70.1
,,,18,,2,,,1,,4,,,,,,,,1,,,,4,,2,,,,,,,,1,,,,3,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q71.1_1,white,female,adult,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b1KYrTe9d0HebfU, Q71.1
,2,,9,1,,,2,2,,4,,,,1,,,1,2,,,,1,1,3,,,1,1,1,,,,,,,,,,,,1,,,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q72.1_1,white,female,child,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3QtW28KFGllSVBI, Q72.1
,,,16,,,,,,,5,,,,,3,,,,,,,5,2,,1,,,,,,,,,,,2,1,2,,,,,,,,,,,,3,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q73.1_1,white,male,adult,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eb7s42ZIPiC9Z66, Q73.1
,,,16,,,,,2,,4,,,,,4,,,,,,,6,1,,,,,,,1,,1,,,,4,1,3,,,,,,,,,,,,2,,,1,,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q74.1_1,white,male,child,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dhTzFnZMWrTfBGK, Q74.1
9,1,,1,6,10,,,5,1,,,,,1,,,3,,,,,,1,1,,,,1,,3,,,,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q75.1_1,bipoc,female,adult,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0kOdQHclITzXgIC, Q75.1
4,2,,1,,2,,1,3,1,3,1,,,4,,,3,1,,,1,,,3,,,1,2,,1,,,,,,,,,,,,,,1,,,1,,,,,,,1,,1,,1,,1,,,,1,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q76.1_1,bipoc,female,child,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_e9BJyTeFPLQ7ZUq, Q76.1
